"Date","Price","Open","High","Low","Change %"
"Feb 22, 2017","81.46","81.37","81.52","80.84","0.05%"
"Feb 21, 2017","81.42","81.36","81.52","81.05","0.11%"
"Feb 20, 2017","81.33","81.09","81.39","80.96","0.14%"
"Feb 17, 2017","81.22","81.80","82.11","81.12","-0.51%"
"Feb 16, 2017","81.64","82.47","82.63","81.62","-1.01%"
"Feb 15, 2017","82.47","81.91","82.53","81.81","0.70%"
"Feb 14, 2017","81.90","81.62","81.93","81.34","0.32%"
"Feb 13, 2017","81.64","81.41","82.12","81.31","0.16%"
"Feb 10, 2017","81.51","81.42","81.95","81.36","0.16%"
"Feb 09, 2017","81.38","81.34","81.56","80.66","0.06%"
"Feb 08, 2017","81.33","82.03","82.19","81.14","-0.89%"
"Feb 07, 2017","82.06","81.80","82.53","81.59","0.31%"
"Feb 06, 2017","81.81","82.14","82.52","81.67","-0.78%"
"Feb 03, 2017","82.45","82.17","82.57","81.90","0.28%"
"Feb 02, 2017","82.22","82.45","82.61","82.04","-0.28%"
"Feb 01, 2017","82.45","82.43","82.76","82.06","-0.02%"
"Jan 31, 2017","82.47","82.92","83.03","82.34","-0.51%"
"Jan 30, 2017","82.89","83.67","83.72","82.67","-0.85%"
"Jan 27, 2017","83.60","83.04","83.92","82.92","0.74%"
"Jan 26, 2017","82.99","82.67","83.11","82.51","0.37%"
"Jan 25, 2017","82.68","82.50","82.83","82.03","0.27%"
"Jan 24, 2017","82.46","81.51","82.60","81.45","1.15%"
"Jan 23, 2017","81.52","81.86","82.14","81.38","-0.79%"
"Jan 20, 2017","82.17","82.64","82.95","82.00","-0.50%"
"Jan 19, 2017","82.58","81.64","82.78","81.61","1.09%"
"Jan 18, 2017","81.69","81.30","81.86","81.14","0.52%"
"Jan 17, 2017","81.27","81.08","81.53","80.91","0.20%"
"Jan 16, 2017","81.11","81.58","81.69","80.78","-0.69%"
"Jan 13, 2017","81.67","81.42","81.98","81.31","0.34%"
"Jan 12, 2017","81.39","81.45","81.69","80.98","-0.05%"
"Jan 11, 2017","81.43","80.91","81.54","80.75","0.64%"
"Jan 10, 2017","80.91","81.41","81.49","80.71","-0.61%"
"Jan 09, 2017","81.41","81.36","81.83","81.25","0.04%"
"Jan 06, 2017","81.38","81.06","81.72","80.92","0.43%"
"Jan 05, 2017","81.03","81.70","81.80","80.94","-0.83%"
"Jan 04, 2017","81.71","81.47","81.90","81.21","0.32%"
"Jan 03, 2017","81.45","81.33","82.06","81.19","0.09%"
"Jan 02, 2017","81.38","81.33","81.78","80.93","0.22%"
"Dec 30, 2016","81.20","81.20","81.56","80.97","0.01%"
"Dec 29, 2016","81.19","81.17","81.28","80.70","0.06%"
"Dec 28, 2016","81.14","80.91","81.62","80.87","0.28%"
"Dec 27, 2016","80.91","80.83","81.22","80.66","0.12%"
"Dec 26, 2016","80.81","80.80","81.25","80.61","0.07%"
"Dec 23, 2016","80.75","81.17","81.27","80.47","-0.49%"
"Dec 22, 2016","81.15","81.13","81.48","81.00","0.06%"
"Dec 21, 2016","81.10","81.50","81.79","80.92","-0.50%"
"Dec 20, 2016","81.51","81.16","81.85","81.04","0.48%"
"Dec 19, 2016","81.12","82.03","82.38","80.94","-1.37%"
"Dec 16, 2016","82.25","83.31","83.53","82.03","-1.11%"
"Dec 15, 2016","83.17","83.30","83.78","82.78","-0.17%"
"Dec 14, 2016","83.31","82.96","83.56","82.82","0.41%"
"Dec 13, 2016","82.97","82.87","83.26","82.53","0.13%"
"Dec 12, 2016","82.86","82.20","83.16","82.08","0.64%"
"Dec 09, 2016","82.33","81.83","82.59","81.73","0.64%"
"Dec 08, 2016","81.81","81.48","82.05","81.42","0.37%"
"Dec 07, 2016","81.51","81.19","81.58","81.05","0.39%"
"Dec 06, 2016","81.19","81.31","81.50","80.61","-0.14%"
"Dec 05, 2016","81.30","80.84","81.54","80.09","0.28%"
"Dec 02, 2016","81.07","81.00","81.42","80.69","0.22%"
"Dec 01, 2016","80.89","81.11","81.33","80.66","-0.23%"
"Nov 30, 2016","81.08","80.08","81.11","80.05","1.25%"
"Nov 29, 2016","80.08","79.18","80.44","79.04","1.12%"
"Nov 28, 2016","79.19","79.52","79.66","78.81","-0.57%"
"Nov 25, 2016","79.64","79.34","79.81","79.19","0.38%"
"Nov 24, 2016","79.34","78.90","79.54","78.53","0.54%"
"Nov 23, 2016","78.91","78.50","79.14","78.27","0.52%"
"Nov 22, 2016","78.50","78.30","78.53","78.04","0.24%"
"Nov 21, 2016","78.31","77.79","78.48","77.46","0.58%"
"Nov 18, 2016","77.86","77.34","77.98","77.30","0.65%"
"Nov 17, 2016","77.36","77.14","77.69","76.97","0.32%"
"Nov 16, 2016","77.11","77.53","77.77","77.00","-0.54%"
"Nov 15, 2016","77.53","77.19","77.73","76.73","0.47%"
"Nov 14, 2016","77.17","75.74","77.27","75.43","1.61%"
"Nov 11, 2016","75.95","77.05","77.25","75.82","-1.44%"
"Nov 10, 2016","77.06","76.92","77.56","76.22","0.18%"
"Nov 09, 2016","76.92","77.69","77.97","73.69","-0.97%"
"Nov 08, 2016","77.67","76.69","77.88","76.36","1.26%"
"Nov 07, 2016","76.70","75.46","76.83","75.40","1.48%"
"Nov 04, 2016","75.58","75.58","75.61","75.19","0.01%"
"Nov 03, 2016","75.57","75.27","75.66","74.83","0.36%"
"Nov 02, 2016","75.30","74.83","75.53","74.72","0.63%"
"Nov 01, 2016","74.83","74.97","75.54","74.46","-0.17%"
"Oct 31, 2016","74.96","74.88","75.26","74.44","-0.05%"
"Oct 28, 2016","75.00","74.98","75.44","74.75","0.03%"
"Oct 27, 2016","74.98","74.69","75.02","74.62","0.31%"
"Oct 26, 2016","74.75","74.70","74.95","74.52","0.11%"
"Oct 25, 2016","74.67","74.37","74.87","74.13","0.40%"
"Oct 24, 2016","74.37","74.25","74.58","74.10","-0.08%"
"Oct 21, 2016","74.43","74.77","74.94","74.05","-0.48%"
"Oct 20, 2016","74.79","74.83","75.32","74.69","-0.03%"
"Oct 19, 2016","74.81","74.69","75.11","74.39","0.16%"
"Oct 18, 2016","74.69","74.14","75.00","74.03","0.78%"
"Oct 17, 2016","74.11","73.82","74.35","73.72","0.41%"
"Oct 14, 2016","73.81","73.56","74.23","73.45","0.33%"
"Oct 13, 2016","73.57","73.55","73.69","73.00","-0.03%"
"Oct 12, 2016","73.59","73.05","73.94","73.00","0.79%"
"Oct 11, 2016","73.01","73.90","74.07","72.71","-1.26%"
"Oct 10, 2016","73.94","73.70","74.23","73.55","0.31%"
"Oct 07, 2016","73.71","74.51","74.60","73.48","-1.06%"
"Oct 06, 2016","74.50","74.19","74.70","74.02","0.34%"
"Oct 05, 2016","74.25","74.23","74.44","73.73","0.08%"
"Oct 04, 2016","74.19","73.94","74.77","73.83","0.35%"
"Oct 03, 2016","73.93","73.91","74.04","73.56","0.12%"
"Sep 30, 2016","73.84","73.28","74.00","73.00","0.76%"
"Sep 29, 2016","73.28","73.37","74.22","73.06","-0.07%"
"Sep 28, 2016","73.33","73.33","73.42","72.83","0.00%"
"Sep 27, 2016","73.33","73.00","73.91","72.70","0.47%"
"Sep 26, 2016","72.99","73.27","73.27","72.65","-0.21%"
"Sep 23, 2016","73.14","73.70","73.86","72.98","-0.75%"
"Sep 22, 2016","73.69","73.80","74.03","73.46","-0.09%"
"Sep 21, 2016","73.76","74.40","75.03","73.45","-0.85%"
"Sep 20, 2016","74.39","74.33","74.92","74.25","0.07%"
"Sep 19, 2016","74.34","74.33","74.69","74.06","-0.03%"
"Sep 16, 2016","74.36","74.83","74.95","74.27","-0.44%"
"Sep 15, 2016","74.69","74.58","74.81","74.06","0.09%"
"Sep 14, 2016","74.62","74.39","75.28","74.22","0.34%"
"Sep 13, 2016","74.37","74.88","75.03","74.04","-0.69%"
"Sep 12, 2016","74.89","75.19","75.39","74.31","-0.48%"
"Sep 09, 2016","75.25","75.83","75.92","75.14","-0.76%"
"Sep 08, 2016","75.83","75.80","76.02","75.38","0.04%"
"Sep 07, 2016","75.80","75.62","75.99","75.05","0.17%"
"Sep 06, 2016","75.67","75.56","76.03","75.50","0.15%"
"Sep 05, 2016","75.56","75.88","76.07","75.39","-0.50%"
"Sep 02, 2016","75.94","75.19","76.06","75.12","1.00%"
"Sep 01, 2016","75.19","75.02","75.44","74.72","0.28%"
"Aug 31, 2016","74.98","74.33","75.14","74.27","0.87%"
"Aug 30, 2016","74.33","73.92","74.52","73.89","0.58%"
"Aug 29, 2016","73.90","73.58","74.20","73.53","0.23%"
"Aug 26, 2016","73.73","73.42","74.04","73.30","0.46%"
"Aug 25, 2016","73.39","73.40","73.71","73.26","-0.07%"
"Aug 24, 2016","73.44","73.14","73.66","72.94","0.44%"
"Aug 23, 2016","73.12","72.96","73.54","72.84","0.25%"
"Aug 22, 2016","72.94","72.93","73.19","72.67","-0.04%"
"Aug 19, 2016","72.97","72.86","73.08","72.59","0.15%"
"Aug 18, 2016","72.86","72.70","73.16","72.38","0.19%"
"Aug 17, 2016","72.72","73.09","73.52","72.27","-0.42%"
"Aug 16, 2016","73.03","73.00","73.20","72.55","0.04%"
"Aug 15, 2016","73.00","72.92","73.14","72.62","0.12%"
"Aug 12, 2016","72.91","73.50","73.72","72.75","-0.79%"
"Aug 11, 2016","73.49","72.91","74.40","72.91","0.67%"
"Aug 10, 2016","73.00","73.09","73.61","72.84","-0.03%"
"Aug 09, 2016","73.02","73.09","73.33","72.77","-0.15%"
"Aug 08, 2016","73.13","72.62","73.33","72.36","0.54%"
"Aug 05, 2016","72.74","72.63","73.25","72.51","0.19%"
"Aug 04, 2016","72.60","72.47","73.02","72.35","0.18%"
"Aug 03, 2016","72.47","73.08","73.14","72.19","-0.83%"
"Aug 02, 2016","73.08","73.47","73.93","72.76","-0.49%"
"Aug 01, 2016","73.44","73.45","74.20","73.34","-0.20%"
"Jul 31, 2016","73.59","73.69","73.87","73.47","0.01%"
"Jul 29, 2016","73.58","74.47","74.67","73.17","-1.17%"
"Jul 28, 2016","74.45","74.58","74.76","74.03","-0.17%"
"Jul 27, 2016","74.58","73.83","74.75","73.77","1.02%"
"Jul 26, 2016","73.83","74.05","74.21","73.23","-0.26%"
"Jul 25, 2016","74.02","74.26","74.64","73.89","-0.59%"
"Jul 24, 2016","74.46","74.26","74.60","74.20","0.31%"
"Jul 22, 2016","74.23","74.01","74.39","73.72","0.27%"
"Jul 21, 2016","74.03","75.09","75.11","73.79","-1.42%"
"Jul 20, 2016","75.10","74.86","75.28","74.34","0.33%"
"Jul 19, 2016","74.85","75.57","75.58","74.24","-0.90%"
"Jul 18, 2016","75.53","74.96","75.79","74.47","1.30%"
"Jul 17, 2016","74.56","75.27","75.78","74.47","0.00%"
"Jul 15, 2016","74.56","75.79","76.45","74.40","-1.67%"
"Jul 14, 2016","75.83","76.06","76.59","75.38","-0.28%"
"Jul 13, 2016","76.04","76.47","76.56","75.40","-0.52%"
"Jul 12, 2016","76.44","74.26","76.91","74.11","2.99%"
"Jul 11, 2016","74.22","73.41","74.39","73.22","1.02%"
"Jul 10, 2016","73.47","73.44","73.57","73.31","-0.01%"
"Jul 08, 2016","73.48","72.80","73.52","72.63","0.88%"
"Jul 07, 2016","72.84","72.27","73.16","71.75","0.79%"
"Jul 06, 2016","72.27","72.80","72.84","71.25","-0.70%"
"Jul 05, 2016","72.78","74.11","74.19","72.44","-1.83%"
"Jul 04, 2016","74.14","73.31","74.31","73.25","0.90%"
"Jul 03, 2016","73.48","73.53","73.81","73.45","-0.19%"
"Jul 01, 2016","73.62","73.78","73.97","73.36","-0.09%"
"Jun 30, 2016","73.69","73.15","73.78","72.32","0.77%"
"Jun 29, 2016","73.13","72.40","73.31","72.18","0.98%"
"Jun 28, 2016","72.42","71.36","72.77","71.19","1.49%"
"Jun 27, 2016","71.36","72.56","72.73","71.09","-1.52%"
"Jun 26, 2016","72.46","71.81","72.68","71.79","-0.63%"
"Jun 24, 2016","72.92","77.02","77.77","69.86","-5.30%"
"Jun 23, 2016","77.00","74.81","77.05","74.75","2.93%"
"Jun 22, 2016","74.81","74.58","75.28","74.44","0.27%"
"Jun 21, 2016","74.61","73.96","75.01","73.72","0.82%"
"Jun 20, 2016","74.00","73.44","74.62","73.44","-0.16%"
"Jun 19, 2016","74.12","74.11","74.26","73.70","0.91%"
"Jun 17, 2016","73.45","73.42","74.08","73.29","0.00%"
"Jun 16, 2016","73.45","74.59","75.08","72.33","-1.50%"
"Jun 15, 2016","74.57","74.22","74.92","73.82","0.50%"
"Jun 14, 2016","74.20","75.02","75.08","74.05","-1.11%"
"Jun 13, 2016","75.03","75.52","75.53","74.50","-0.04%"
"Jun 12, 2016","75.06","75.36","75.43","74.97","-0.56%"
"Jun 10, 2016","75.48","76.09","76.33","75.14","-0.80%"
"Jun 09, 2016","76.09","74.98","76.43","74.94","1.52%"
"Jun 08, 2016","74.95","74.88","75.19","74.40","0.04%"
"Jun 07, 2016","74.92","74.50","75.17","74.12","0.62%"
"Jun 06, 2016","74.46","74.00","74.65","73.79","0.66%"
"Jun 05, 2016","73.97","74.03","74.13","73.78","-0.20%"
"Jun 03, 2016","74.12","74.17","75.03","73.89","-0.04%"
"Jun 02, 2016","74.15","74.63","74.76","73.82","-0.71%"
"Jun 01, 2016","74.68","74.87","75.47","74.29","-0.27%"
"May 31, 2016","74.88","74.45","75.27","74.34","0.63%"
"May 30, 2016","74.41","73.91","74.58","73.83","0.36%"
"May 29, 2016","74.14","73.88","74.28","73.86","0.42%"
"May 27, 2016","73.83","74.04","74.33","73.66","-0.20%"
"May 26, 2016","73.98","74.22","74.27","73.44","-0.39%"
"May 25, 2016","74.27","74.14","74.69","74.06","0.22%"
"May 24, 2016","74.11","73.88","74.23","73.27","0.31%"
"May 23, 2016","73.88","74.44","74.79","73.82","-0.75%"
"May 22, 2016","74.44","74.56","74.67","74.44","-0.19%"
"May 20, 2016","74.58","74.23","74.92","74.12","0.59%"
"May 19, 2016","74.14","74.33","74.58","73.94","-0.18%"
"May 18, 2016","74.27","74.34","74.61","73.74","-0.08%"
"May 17, 2016","74.33","74.08","74.72","73.86","0.41%"
"May 16, 2016","74.03","73.55","74.14","73.25","0.72%"
"May 15, 2016","73.50","73.49","73.55","73.33","-0.11%"
"May 13, 2016","73.58","74.33","74.49","73.44","-1.05%"
"May 12, 2016","74.36","73.98","74.81","73.84","0.57%"
"May 11, 2016","73.94","73.89","74.61","73.69","0.14%"
"May 10, 2016","73.84","73.33","73.95","72.99","0.71%"
"May 09, 2016","73.32","73.01","73.89","72.92","-0.16%"
"May 08, 2016","73.44","73.12","73.50","73.08","0.23%"
"May 06, 2016","73.27","73.85","74.02","72.55","-0.76%"
"May 05, 2016","73.83","73.62","74.14","73.52","0.29%"
"May 04, 2016","73.62","73.72","74.17","73.38","-0.12%"
"May 03, 2016","73.71","74.68","74.94","73.35","-1.31%"
"May 02, 2016","74.69","74.14","74.88","74.00","0.26%"
"May 01, 2016","74.50","74.09","74.57","74.09","0.42%"
"Apr 29, 2016","74.19","75.23","75.35","74.08","-1.45%"
"Apr 28, 2016","75.28","76.25","77.45","75.03","-1.21%"
"Apr 27, 2016","76.20","76.86","76.94","76.06","-0.79%"
"Apr 26, 2016","76.81","76.23","76.89","76.06","0.76%"
"Apr 25, 2016","76.23","76.62","76.78","76.05","-0.39%"
"Apr 24, 2016","76.53","76.59","76.77","76.46","-0.10%"
"Apr 22, 2016","76.61","75.69","76.81","75.55","1.26%"
"Apr 21, 2016","75.66","76.61","76.72","75.53","-1.29%"
"Apr 20, 2016","76.65","76.92","77.05","76.09","-0.35%"
"Apr 19, 2016","76.92","75.63","77.16","75.56","1.72%"
"Apr 18, 2016","75.62","74.84","75.78","74.11","0.45%"
"Apr 15, 2016","75.28","74.92","75.72","74.89","0.48%"
"Apr 14, 2016","74.92","75.71","75.79","74.72","-0.99%"
"Apr 13, 2016","75.67","75.14","75.78","75.02","0.67%"
"Apr 12, 2016","75.17","74.06","75.23","73.94","1.54%"
"Apr 11, 2016","74.03","73.51","74.38","73.13","0.68%"
"Apr 08, 2016","73.53","73.42","74.36","73.33","0.26%"
"Apr 07, 2016","73.34","74.90","75.08","72.90","-2.11%"
"Apr 06, 2016","74.92","75.09","75.36","74.55","-0.23%"
"Apr 05, 2016","75.09","76.08","76.17","74.63","-1.31%"
"Apr 04, 2016","76.09","77.00","77.11","75.94","-1.30%"
"Apr 01, 2016","77.09","77.78","78.00","76.72","-0.89%"
"Mar 31, 2016","77.78","77.86","78.33","77.34","-0.05%"
"Mar 30, 2016","77.82","77.20","78.17","76.90","0.80%"
"Mar 29, 2016","77.20","76.30","77.58","76.14","1.22%"
"Mar 28, 2016","76.27","75.64","76.39","75.50","0.90%"
"Mar 25, 2016","75.59","75.70","75.94","75.47","-0.11%"
"Mar 24, 2016","75.67","75.34","75.75","75.25","0.41%"
"Mar 23, 2016","75.36","75.97","76.06","75.33","-0.70%"
"Mar 22, 2016","75.89","75.67","75.97","74.88","0.25%"
"Mar 21, 2016","75.70","75.81","75.97","75.16","-0.17%"
"Mar 18, 2016","75.83","76.28","76.43","75.52","-0.63%"
"Mar 17, 2016","76.31","75.75","76.55","75.50","0.81%"
"Mar 16, 2016","75.70","74.72","75.84","74.59","1.31%"
"Mar 15, 2016","74.72","75.95","76.09","74.42","-1.66%"
"Mar 14, 2016","75.98","76.70","76.98","75.73","-0.99%"
"Mar 11, 2016","76.74","75.36","77.05","75.32","1.83%"
"Mar 10, 2016","75.36","75.42","76.38","75.03","-0.08%"
"Mar 09, 2016","75.42","75.89","77.03","75.25","-0.61%"
"Mar 08, 2016","75.88","77.15","77.19","75.78","-1.66%"
"Mar 07, 2016","77.16","77.48","77.66","76.60","-0.49%"
"Mar 04, 2016","77.54","76.39","77.85","76.27","1.47%"
"Mar 03, 2016","76.42","75.76","76.80","75.60","0.90%"
"Mar 02, 2016","75.74","75.61","75.95","75.26","0.21%"
"Mar 01, 2016","75.58","74.28","75.77","73.98","1.76%"
"Feb 29, 2016","74.27","75.57","75.75","74.22","-1.71%"
"Feb 26, 2016","75.56","75.94","76.62","75.30","-0.54%"
"Feb 25, 2016","75.97","74.73","76.03","74.48","1.70%"
"Feb 24, 2016","74.70","74.47","74.81","73.60","0.30%"
"Feb 23, 2016","74.48","75.70","75.94","74.43","-1.56%"
"Feb 22, 2016","75.66","74.60","76.14","74.48","1.35%"
"Feb 19, 2016","74.65","75.25","75.34","74.18","-0.77%"
"Feb 18, 2016","75.23","75.68","76.03","75.01","-0.59%"
"Feb 17, 2016","75.68","75.12","75.99","74.50","0.84%"
"Feb 16, 2016","75.05","76.22","76.60","74.43","-1.47%"
"Feb 15, 2016","76.17","75.03","76.40","74.84","1.42%"
"Feb 12, 2016","75.10","75.54","75.95","74.55","-0.56%"
"Feb 11, 2016","75.52","75.78","76.09","73.22","-0.34%"
"Feb 10, 2016","75.78","76.39","76.83","75.54","-0.80%"
"Feb 09, 2016","76.39","76.83","76.89","75.20","-0.51%"
"Feb 08, 2016","76.78","77.43","78.08","76.26","-0.95%"
"Feb 05, 2016","77.52","78.50","78.83","77.36","-1.25%"
"Feb 04, 2016","78.50","78.62","79.23","78.33","-0.13%"
"Feb 03, 2016","78.60","78.13","79.25","77.94","0.58%"
"Feb 02, 2016","78.15","79.23","79.29","77.61","-1.33%"
"Feb 01, 2016","79.20","78.44","79.41","78.14","0.92%"
"Jan 29, 2016","78.48","77.15","79.27","76.98","1.92%"
"Jan 28, 2016","77.00","76.30","77.49","76.02","0.89%"
"Jan 27, 2016","76.32","76.96","77.69","76.01","-0.84%"
"Jan 26, 2016","76.97","76.33","77.19","75.73","0.83%"
"Jan 25, 2016","76.34","77.16","77.60","76.27","-1.04%"
"Jan 22, 2016","77.14","76.85","77.42","76.55","0.36%"
"Jan 21, 2016","76.86","75.23","77.28","74.81","2.21%"
"Jan 20, 2016","75.20","75.41","75.53","73.65","-0.28%"
"Jan 19, 2016","75.41","75.64","76.94","75.25","-0.38%"
"Jan 18, 2016","75.70","75.70","76.17","74.77","0.01%"
"Jan 15, 2016","75.69","76.39","76.80","74.61","-0.96%"
"Jan 14, 2016","76.42","76.67","76.95","75.53","-0.31%"
"Jan 13, 2016","76.66","76.88","77.99","76.62","-0.34%"
"Jan 12, 2016","76.92","77.27","77.55","76.53","-0.40%"
"Jan 11, 2016","77.23","76.94","77.70","76.14","0.44%"
"Jan 08, 2016","76.89","78.06","79.25","76.88","-1.40%"
"Jan 07, 2016","77.98","78.64","79.03","77.47","-0.85%"
"Jan 06, 2016","78.65","79.81","79.94","78.48","-1.48%"
"Jan 05, 2016","79.83","80.67","80.88","79.45","-1.00%"
"Jan 04, 2016","80.64","82.38","82.38","80.12","-2.15%"
"Jan 01, 2016","82.41","82.12","82.42","82.12","0.29%"
"Dec 31, 2015","82.17","82.42","82.72","82.00","-0.34%"
"Dec 30, 2015","82.45","82.78","82.91","82.39","-0.36%"
"Dec 29, 2015","82.75","82.45","83.00","82.43","0.36%"
"Dec 28, 2015","82.45","82.28","82.58","82.06","0.15%"
"Dec 25, 2015","82.33","82.47","83.00","82.03","-0.06%"
"Dec 24, 2015","82.38","82.13","82.40","81.89","0.26%"
"Dec 23, 2015","82.17","82.42","82.70","81.81","-0.28%"
"Dec 22, 2015","82.40","81.99","82.91","81.97","0.52%"
"Dec 21, 2015","81.97","81.62","82.30","81.56","0.52%"
"Dec 18, 2015","81.55","82.13","82.60","81.18","-0.69%"
"Dec 17, 2015","82.12","83.08","83.17","82.06","-1.16%"
"Dec 16, 2015","83.08","82.34","83.17","81.80","0.86%"
"Dec 15, 2015","82.37","81.87","82.60","81.79","0.68%"
"Dec 14, 2015","81.81","81.11","81.95","80.97","0.68%"
"Dec 11, 2015","81.26","82.14","82.81","80.98","-1.06%"
"Dec 10, 2015","82.13","81.63","82.40","81.61","0.64%"
"Dec 09, 2015","81.61","81.67","82.02","79.98","-0.11%"
"Dec 08, 2015","81.70","81.95","82.08","81.30","-0.33%"
"Dec 07, 2015","81.97","83.02","83.20","81.75","-1.38%"
"Dec 04, 2015","83.12","81.96","83.41","81.76","1.37%"
"Dec 03, 2015","82.00","81.91","82.41","81.42","0.21%"
"Dec 02, 2015","81.83","82.01","82.22","81.68","-0.24%"
"Dec 01, 2015","82.03","81.08","82.23","81.06","1.21%"
"Nov 30, 2015","81.05","80.15","81.31","80.01","0.97%"
"Nov 27, 2015","80.27","80.58","80.75","80.00","-0.38%"
"Nov 26, 2015","80.58","80.78","80.94","80.50","-0.19%"
"Nov 25, 2015","80.73","80.39","80.85","80.29","0.50%"
"Nov 24, 2015","80.33","80.12","80.43","79.71","0.29%"
"Nov 23, 2015","80.10","80.67","80.91","80.01","-0.77%"
"Nov 20, 2015","80.72","80.66","81.22","80.50","0.06%"
"Nov 19, 2015","80.67","80.06","80.94","79.94","0.88%"
"Nov 18, 2015","79.97","80.00","80.13","79.46","0.10%"
"Nov 17, 2015","79.89","79.97","80.14","79.58","-0.11%"
"Nov 16, 2015","79.98","79.91","80.58","79.67","-0.41%"
"Nov 13, 2015","80.31","80.22","80.42","79.88","0.11%"
"Nov 12, 2015","80.22","80.62","80.86","80.00","-0.45%"
"Nov 11, 2015","80.58","80.42","81.02","80.41","0.24%"
"Nov 10, 2015","80.39","80.47","80.75","80.08","-0.10%"
"Nov 09, 2015","80.47","80.23","81.08","80.10","0.14%"
"Nov 06, 2015","80.36","80.58","80.85","80.01","-0.17%"
"Nov 05, 2015","80.50","80.16","80.94","80.03","0.45%"
"Nov 04, 2015","80.14","80.73","80.89","79.91","-0.67%"
"Nov 03, 2015","80.68","81.42","81.92","80.54","-0.93%"
"Nov 02, 2015","81.44","81.66","81.81","81.03","-0.38%"
"Oct 30, 2015","81.75","81.09","82.03","80.97","0.83%"
"Oct 29, 2015","81.08","81.11","81.30","80.29","-0.09%"
"Oct 28, 2015","81.15","81.49","81.72","80.25","-0.42%"
"Oct 27, 2015","81.49","82.21","82.30","81.43","-0.86%"
"Oct 26, 2015","82.20","81.95","82.34","81.75","0.21%"
"Oct 23, 2015","82.03","82.01","82.78","81.55","0.06%"
"Oct 22, 2015","81.98","80.47","82.16","80.36","1.91%"
"Oct 21, 2015","80.44","80.94","81.10","80.29","-0.61%"
"Oct 20, 2015","80.93","81.13","81.94","80.74","-0.28%"
"Oct 19, 2015","81.16","81.37","81.55","80.88","-0.26%"
"Oct 16, 2015","81.37","81.46","81.81","80.77","-0.11%"
"Oct 15, 2015","81.46","80.69","81.68","80.58","0.98%"
"Oct 14, 2015","80.67","79.53","81.08","79.30","1.43%"
"Oct 13, 2015","79.53","80.64","80.69","79.28","-1.38%"
"Oct 12, 2015","80.64","80.42","81.02","80.15","0.19%"
"Oct 09, 2015","80.49","79.90","80.89","79.78","0.65%"
"Oct 08, 2015","79.97","79.35","80.30","78.96","0.81%"
"Oct 07, 2015","79.33","78.68","79.83","78.59","0.83%"
"Oct 06, 2015","78.68","78.19","78.90","78.00","0.64%"
"Oct 05, 2015","78.18","77.15","78.59","77.13","1.16%"
"Oct 02, 2015","77.28","76.79","77.64","76.26","0.70%"
"Oct 01, 2015","76.74","76.66","77.47","76.49","0.12%"
"Sep 30, 2015","76.65","75.94","76.99","75.83","0.87%"
"Sep 29, 2015","75.99","75.93","76.90","75.24","0.12%"
"Sep 28, 2015","75.90","76.74","77.09","75.78","-1.43%"
"Sep 25, 2015","77.00","76.28","77.25","75.75","0.86%"
"Sep 24, 2015","76.34","75.49","76.59","75.02","1.14%"
"Sep 23, 2015","75.48","75.62","75.86","74.92","-0.20%"
"Sep 22, 2015","75.63","76.17","76.39","75.29","-0.71%"
"Sep 21, 2015","76.17","76.77","76.94","75.94","-0.76%"
"Sep 18, 2015","76.75","76.12","77.12","75.97","0.72%"
"Sep 17, 2015","76.20","76.84","77.63","76.12","-0.78%"
"Sep 16, 2015","76.80","76.51","76.92","76.27","0.33%"
"Sep 15, 2015","76.55","76.14","76.76","75.37","0.56%"
"Sep 14, 2015","76.12","76.06","76.63","75.72","-0.05%"
"Sep 11, 2015","76.16","75.89","76.50","75.72","0.37%"
"Sep 10, 2015","75.88","77.00","77.14","75.14","-1.57%"
"Sep 09, 2015","77.09","76.08","77.96","76.05","1.39%"
"Sep 08, 2015","76.03","74.66","76.25","74.53","1.83%"
"Sep 07, 2015","74.66","74.75","75.18","74.47","-0.16%"
"Sep 04, 2015","74.78","76.84","76.94","74.62","-2.69%"
"Sep 03, 2015","76.85","76.41","77.13","76.21","0.59%"
"Sep 02, 2015","76.40","75.64","76.67","75.40","1.04%"
"Sep 01, 2015","75.61","76.88","77.28","75.43","-1.63%"
"Aug 31, 2015","76.86","78.66","78.86","76.58","-2.30%"
"Aug 28, 2015","78.67","78.39","78.99","77.85","0.49%"
"Aug 27, 2015","78.29","77.16","78.53","77.09","1.41%"
"Aug 26, 2015","77.20","76.95","78.03","76.34","0.34%"
"Aug 25, 2015","76.94","76.75","78.87","76.21","0.27%"
"Aug 24, 2015","76.73","81.61","81.62","72.84","-5.96%"
"Aug 21, 2015","81.59","81.81","82.03","81.31","-0.29%"
"Aug 20, 2015","81.83","81.75","82.13","81.52","0.11%"
"Aug 19, 2015","81.74","82.17","82.19","81.45","-0.46%"
"Aug 18, 2015","82.12","81.78","82.22","81.63","0.43%"
"Aug 17, 2015","81.77","81.19","81.89","81.12","0.58%"
"Aug 14, 2015","81.30","81.76","81.84","81.11","-0.59%"
"Aug 13, 2015","81.78","82.22","82.53","81.53","-0.54%"
"Aug 12, 2015","82.22","81.83","82.44","81.03","0.54%"
"Aug 11, 2015","81.78","82.46","82.69","81.47","-0.90%"
"Aug 10, 2015","82.52","82.22","82.61","81.84","0.29%"
"Aug 07, 2015","82.28","81.80","82.48","81.52","0.65%"
